,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.1803,1009.0267,9,1.7163
1,Pakistan,S8_G2,8,Super 8 stage,969.3167,823.437,7,1.3025
2,Ireland,A,4,Group stage,517.9214,484.988,4,0.5146
3,Canada,A,0,Group stage,387.5185,677.9126,4,-4.5374
4,United States of America,A,2,Group stage,459.1745,560.8303,4,-1.5884
5,England,S8_G2,12,Semifinalist,1131.4025,970.701,8,1.2555
6,Australia,S8_G1,10,Finalist,1255.375,1061.5883,9,1.3457
7,Namibia,B,2,Group stage,472.8112,546.5846,4,-1.1527
8,Scotland,B,4,Group stage,466.9115,535.1694,4,-1.0665
9,Oman,B,0,Group stage,421.439,596.7753,4,-2.7396
10,New Zealand,S8_G1,8,Super 8 stage,1026.7341,784.5195,7,2.1626
11,West Indies,S8_G2,14,Semifinalist,1216.1761,983.021,8,1.8215
12,Afghanistan,C,4,Group stage,564.8678,600.3027,4,-0.5537
13,Uganda,C,0,Group stage,457.121,742.2872,4,-4.4557
14,Papua New Guinea,C,2,Group stage,487.1598,644.3576,4,-2.4562
15,South Africa,S8_G2,8,Super 8 stage,947.9208,873.5238,7,0.6643
16,Sri Lanka,D,4,Group stage,543.9194,489.6977,4,0.8472
17,Bangladesh,S8_G1,6,Super 8 stage,874.7258,846.0463,7,0.2561
18,Netherlands,D,2,Group stage,501.4838,531.3759,4,-0.4671
19,Nepal,D,0,Group stage,424.6834,620.6978,4,-3.0627
