,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.8308,992.9009,9,1.8606
1,Pakistan,S8_G2,6,Super 8 stage,958.5145,811.7138,7,1.3107
2,Ireland,A,4,Group stage,517.1276,488.7918,4,0.4427
3,Canada,A,0,Group stage,399.1906,671.9326,4,-4.2616
4,United States of America,A,2,Group stage,441.289,576.0837,4,-2.1062
5,England,S8_G2,12,Semifinalist,1126.7201,961.8101,8,1.2884
6,Australia,S8_G1,10,Super 8 stage,986.7592,812.0592,7,1.5598
7,Namibia,B,2,Group stage,469.0638,546.9002,4,-1.2162
8,Scotland,B,4,Group stage,459.0871,541.4951,4,-1.2876
9,Oman,B,0,Group stage,441.2353,588.8735,4,-2.3068
10,New Zealand,S8_G1,12,Finalist,1305.3388,1024.2053,9,1.9523
11,West Indies,S8_G2,10,Semifinalist,1228.6107,999.6203,8,1.789
12,Afghanistan,C,4,Group stage,574.648,616.6723,4,-0.6566
13,Uganda,C,0,Group stage,452.5685,754.9765,4,-4.7251
14,Papua New Guinea,C,2,Group stage,487.7063,647.8916,4,-2.5029
15,South Africa,S8_G2,10,Super 8 stage,953.6953,854.0309,7,0.8899
16,Sri Lanka,D,4,Group stage,522.481,486.0764,4,0.5688
17,Bangladesh,S8_G1,6,Super 8 stage,862.9574,844.8417,7,0.1617
18,Netherlands,D,2,Group stage,491.7125,538.2266,4,-0.7268
19,Nepal,D,0,Group stage,410.3762,590.8101,4,-2.8193
