,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1254.8369,1012.4448,9,1.6833
1,Pakistan,S8_G2,8,Super 8 stage,975.4846,817.1859,7,1.4134
2,Ireland,A,4,Group stage,518.5308,493.6885,4,0.3882
3,Canada,A,0,Group stage,389.0103,654.7175,4,-4.1517
4,United States of America,A,2,Group stage,431.4718,570.6892,4,-2.1753
5,England,S8_G2,12,Semifinalist,1125.2013,981.1338,8,1.1255
6,Australia,S8_G1,14,Champion,1269.6314,1064.9531,9,1.4214
7,Namibia,B,4,Group stage,464.0463,540.2803,4,-1.1912
8,Scotland,B,2,Group stage,481.366,547.2714,4,-1.0298
9,Oman,B,0,Group stage,435.0904,592.429,4,-2.4584
10,New Zealand,S8_G1,10,Super 8 stage,1055.8989,780.3606,7,2.4602
11,West Indies,S8_G2,10,Semifinalist,1211.4959,989.1637,8,1.737
12,Afghanistan,C,4,Group stage,560.727,564.4264,4,-0.0578
13,Uganda,C,0,Group stage,397.3325,762.6221,4,-5.7076
14,Papua New Guinea,C,2,Group stage,515.5852,637.4821,4,-1.9046
15,South Africa,S8_G2,8,Super 8 stage,951.8625,873.8711,7,0.6964
16,Sri Lanka,D,4,Group stage,527.7376,470.5445,4,0.8936
17,Bangladesh,S8_G1,6,Super 8 stage,867.3969,830.7543,7,0.3272
18,Netherlands,D,2,Group stage,491.1745,545.1758,4,-0.8438
19,Nepal,D,0,Group stage,422.398,617.0847,4,-3.042
