,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.104,1024.4526,9,1.6504
1,Pakistan,S8_G2,8,Super 8 stage,968.1596,824.0025,7,1.2871
2,Ireland,A,4,Group stage,519.6268,477.0938,4,0.6646
3,Canada,A,0,Group stage,398.7732,679.5475,4,-4.3871
4,United States of America,A,2,Group stage,448.3388,562.1491,4,-1.7783
5,England,S8_G2,12,Finalist,1271.5476,1100.7252,9,1.1863
6,Australia,S8_G1,10,Super 8 stage,984.3746,817.7182,7,1.488
7,Namibia,B,4,Group stage,460.4281,531.0941,4,-1.1042
8,Scotland,B,2,Group stage,471.983,549.913,4,-1.2177
9,Oman,B,0,Group stage,439.2716,586.6742,4,-2.3032
10,New Zealand,S8_G1,12,Semifinalist,1177.6721,910.3645,8,2.0883
11,West Indies,S8_G2,10,Semifinalist,1222.4584,984.4896,8,1.8591
12,Afghanistan,C,4,Group stage,576.0559,595.9518,4,-0.3109
13,Uganda,C,0,Group stage,423.6895,751.1917,4,-5.1172
14,Papua New Guinea,C,2,Group stage,509.5061,655.2789,4,-2.2777
15,South Africa,S8_G2,8,Super 8 stage,947.1596,864.773,7,0.7356
16,Sri Lanka,S8_G1,6,Super 8 stage,851.7047,885.4527,7,-0.3013
17,Bangladesh,D,4,Group stage,517.5749,450.4837,4,1.0483
18,Netherlands,D,2,Group stage,505.0953,528.7144,4,-0.369
19,Nepal,D,0,Group stage,418.9845,594.4378,4,-2.7415
