,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.7428,992.2479,9,1.8645
1,Pakistan,S8_G2,8,Super 8 stage,965.9981,809.8561,7,1.3941
2,Ireland,A,4,Group stage,527.9817,483.4446,4,0.6959
3,Canada,A,0,Group stage,396.1391,682.3671,4,-4.4723
4,United States of America,A,2,Group stage,441.8278,575.8485,4,-2.0941
5,England,S8_G2,12,Semifinalist,1133.9782,964.302,8,1.3256
6,Australia,S8_G1,12,Finalist,1243.2975,1070.1529,9,1.2024
7,Namibia,B,2,Group stage,438.1401,546.3683,4,-1.6911
8,Scotland,B,4,Group stage,481.5739,534.7215,4,-0.8304
9,Oman,B,0,Group stage,432.9924,581.7531,4,-2.3244
10,New Zealand,S8_G1,10,Super 8 stage,1035.1961,788.7951,7,2.2
11,West Indies,S8_G2,10,Semifinalist,1228.5944,991.3254,8,1.8537
12,Afghanistan,C,4,Group stage,579.8345,629.0248,4,-0.7686
13,Uganda,C,0,Group stage,445.475,763.7169,4,-4.9725
14,Papua New Guinea,C,2,Group stage,499.1682,623.5468,4,-1.9434
15,South Africa,S8_G2,8,Super 8 stage,944.5883,867.7659,7,0.6859
16,Sri Lanka,D,4,Group stage,528.0406,478.8611,4,0.7684
17,Bangladesh,S8_G1,6,Super 8 stage,863.2723,837.0509,7,0.2341
18,Netherlands,D,2,Group stage,497.1572,545.5074,4,-0.7555
19,Nepal,D,0,Group stage,424.2812,601.623,4,-2.771
