,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.6775,1004.0497,9,1.8724
1,Pakistan,S8_G2,8,Super 8 stage,954.2829,815.0282,7,1.2433
2,Ireland,A,4,Group stage,513.7871,485.924,4,0.4354
3,Canada,A,0,Group stage,384.3611,649.2075,4,-4.1382
4,United States of America,A,2,Group stage,437.6717,565.2653,4,-1.9937
5,England,S8_G2,10,Semifinalist,1132.3322,982.746,8,1.1686
6,Australia,S8_G1,12,Semifinalist,1114.0188,945.952,8,1.313
7,Namibia,B,0,Group stage,451.9116,552.0374,4,-1.5645
8,Scotland,B,4,Group stage,487.8783,537.4032,4,-0.7738
9,Oman,B,2,Group stage,451.0371,583.3808,4,-2.0679
10,New Zealand,S8_G1,10,Super 8 stage,1025.7739,789.8501,7,2.1065
11,West Indies,S8_G2,12,Finalist,1361.6504,1111.5748,9,1.7366
12,Afghanistan,C,4,Group stage,574.8198,624.3915,4,-0.7746
13,Uganda,C,0,Group stage,455.6098,733.063,4,-4.3352
14,Papua New Guinea,C,2,Group stage,502.2662,649.1475,4,-2.295
15,South Africa,S8_G2,8,Super 8 stage,953.4675,859.9397,7,0.8351
16,Sri Lanka,D,4,Group stage,505.0711,490.4516,4,0.2284
17,Bangladesh,S8_G1,6,Super 8 stage,855.695,851.4649,7,0.0378
18,Netherlands,D,2,Group stage,498.2185,531.2836,4,-0.5166
19,Nepal,D,0,Group stage,415.5004,586.8703,4,-2.6777
