,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1248.4941,1002.7221,9,1.7067
1,Pakistan,S8_G2,8,Super 8 stage,949.0569,818.5467,7,1.1653
2,Ireland,A,4,Group stage,525.9152,470.7586,4,0.8618
3,Canada,A,0,Group stage,385.6266,671.329,4,-4.4641
4,United States of America,A,2,Group stage,421.0281,553.5635,4,-2.0709
5,England,S8_G2,12,Semifinalist,1154.1006,964.9137,8,1.478
6,Australia,S8_G1,12,Finalist,1238.9205,1070.0218,9,1.1729
7,Namibia,B,2,Group stage,467.866,526.7322,4,-0.9198
8,Scotland,B,4,Group stage,447.5205,538.1778,4,-1.4165
9,Oman,B,0,Group stage,410.9065,582.7785,4,-2.6855
10,New Zealand,S8_G1,10,Super 8 stage,1049.2541,783.5208,7,2.3726
11,West Indies,S8_G2,10,Semifinalist,1205.8623,970.1326,8,1.8416
12,Afghanistan,C,4,Group stage,550.3499,589.5541,4,-0.6126
13,Uganda,C,0,Group stage,429.3685,769.6551,4,-5.317
14,Papua New Guinea,C,2,Group stage,525.4475,628.3879,4,-1.6084
15,South Africa,S8_G2,8,Super 8 stage,965.6058,884.6895,7,0.7225
16,Sri Lanka,D,4,Group stage,513.5448,477.725,4,0.5597
17,Bangladesh,S8_G1,6,Super 8 stage,861.5889,830.4012,7,0.2785
18,Netherlands,D,2,Group stage,504.6477,536.01,4,-0.49
19,Nepal,D,0,Group stage,424.3347,609.819,4,-2.8982
