,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1277.8447,1004.6082,9,1.8975
1,Pakistan,S8_G2,8,Super 8 stage,958.3989,807.8163,7,1.3445
2,Ireland,A,4,Group stage,521.8262,482.7724,4,0.6102
3,Canada,A,0,Group stage,401.514,681.2782,4,-4.3713
4,United States of America,A,2,Group stage,423.3811,569.8782,4,-2.289
5,England,S8_G2,12,Finalist,1269.2052,1096.4573,9,1.1996
6,Australia,S8_G1,12,Semifinalist,1129.1826,950.378,8,1.3969
7,Namibia,B,2,Group stage,462.965,546.9171,4,-1.3118
8,Scotland,B,4,Group stage,477.2425,532.7782,4,-0.8677
9,Oman,B,0,Group stage,433.1716,601.0715,4,-2.6234
10,New Zealand,S8_G1,10,Super 8 stage,1022.8872,795.7177,7,2.0283
11,West Indies,S8_G2,10,Semifinalist,1217.5844,983.6953,8,1.8273
12,Afghanistan,C,4,Group stage,566.0642,564.4901,4,0.0246
13,Uganda,C,0,Group stage,438.7894,723.0975,4,-4.4423
14,Papua New Guinea,C,2,Group stage,465.2349,639.1964,4,-2.7181
15,South Africa,S8_G2,8,Super 8 stage,953.1375,859.3856,7,0.8371
16,Sri Lanka,S8_G1,6,Super 8 stage,871.4355,881.24,7,-0.0875
17,Bangladesh,D,4,Group stage,505.0436,456.8971,4,0.7523
18,Netherlands,D,2,Group stage,493.2987,512.5024,4,-0.3001
19,Nepal,D,0,Group stage,422.3407,620.3707,4,-3.0942
