,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.4824,988.9087,9,2.0109
1,Pakistan,S8_G2,8,Super 8 stage,934.8133,816.3591,7,1.0576
2,Ireland,A,4,Group stage,534.7982,466.4863,4,1.0674
3,Canada,A,0,Group stage,342.1122,697.2797,4,-5.5495
4,United States of America,A,2,Group stage,438.1859,531.5352,4,-1.4586
5,England,S8_G2,12,Semifinalist,1148.0167,958.2844,8,1.4823
6,Australia,S8_G1,10,Super 8 stage,970.6896,800.951,7,1.5155
7,Namibia,B,2,Group stage,456.2685,537.1463,4,-1.2637
8,Scotland,B,4,Group stage,471.2739,557.1664,4,-1.3421
9,Oman,B,0,Group stage,423.0205,580.1538,4,-2.4552
10,New Zealand,S8_G1,10,Finalist,1266.1953,1047.3119,9,1.52
11,West Indies,S8_G2,12,Semifinalist,1221.2141,960.5076,8,2.0368
12,Afghanistan,C,4,Group stage,573.9307,589.0989,4,-0.237
13,Uganda,C,0,Group stage,449.4961,735.5966,4,-4.4703
14,Papua New Guinea,C,2,Group stage,499.801,664.3752,4,-2.5715
15,South Africa,S8_G2,8,Super 8 stage,951.5169,863.6362,7,0.7846
16,Sri Lanka,D,4,Group stage,535.6217,486.7175,4,0.7641
17,Bangladesh,S8_G1,6,Super 8 stage,855.8438,846.7429,7,0.0813
18,Netherlands,D,2,Group stage,497.6904,533.9502,4,-0.5666
19,Nepal,D,0,Group stage,420.9973,607.7607,4,-2.9182
