,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1255.9119,1003.9301,9,1.7499
1,Pakistan,S8_G2,8,Super 8 stage,946.9078,826.4564,7,1.0755
2,Ireland,A,4,Group stage,511.2825,475.2334,4,0.5633
3,Canada,A,0,Group stage,399.6556,666.2412,4,-4.1654
4,United States of America,A,2,Group stage,446.3814,567.7036,4,-1.8957
5,England,S8_G2,12,Semifinalist,1141.333,960.0033,8,1.4166
6,Australia,S8_G1,12,Finalist,1242.0166,1071.5935,9,1.1835
7,Namibia,B,4,Group stage,462.7769,535.7043,4,-1.1395
8,Scotland,B,2,Group stage,469.2425,553.2192,4,-1.3121
9,Oman,B,0,Group stage,429.2584,584.8045,4,-2.4304
10,New Zealand,S8_G1,10,Super 8 stage,1076.0726,779.8565,7,2.6448
11,West Indies,S8_G2,12,Semifinalist,1216.9475,988.2415,8,1.7868
12,Afghanistan,C,4,Group stage,564.1943,610.3842,4,-0.7217
13,Uganda,C,0,Group stage,453.7375,791.1078,4,-5.2714
14,Papua New Guinea,C,2,Group stage,523.1675,650.8268,4,-1.9947
15,South Africa,S8_G2,8,Super 8 stage,956.9224,879.4951,7,0.6913
16,Sri Lanka,D,4,Group stage,534.5007,486.6566,4,0.7476
17,Bangladesh,S8_G1,6,Super 8 stage,856.7711,846.7913,7,0.0891
18,Netherlands,D,2,Group stage,506.7944,537.5683,4,-0.4808
19,Nepal,D,0,Group stage,438.6114,616.6682,4,-2.7821
