,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.7484,1022.704,9,1.7086
1,Pakistan,S8_G2,6,Super 8 stage,947.7464,821.3095,7,1.1289
2,Ireland,A,4,Group stage,517.5074,475.6391,4,0.6542
3,Canada,A,0,Group stage,391.9147,674.2631,4,-4.4117
4,United States of America,A,2,Group stage,455.0721,565.9138,4,-1.7319
5,England,S8_G2,12,Semifinalist,1146.4017,957.2541,8,1.4777
6,Australia,S8_G1,8,Super 8 stage,975.8662,796.9472,7,1.5975
7,Namibia,B,4,Group stage,469.8159,539.1352,4,-1.0831
8,Scotland,B,2,Group stage,457.3636,567.7024,4,-1.724
9,Oman,B,0,Group stage,440.6506,588.7596,4,-2.3142
10,New Zealand,S8_G1,12,Semifinalist,1174.2913,925.121,8,1.9466
11,West Indies,S8_G2,12,Finalist,1360.4993,1099.0298,9,1.8158
12,Afghanistan,C,4,Group stage,574.3214,612.4232,4,-0.5953
13,Uganda,C,0,Group stage,437.2821,748.8731,4,-4.8686
14,Papua New Guinea,C,2,Group stage,483.1066,627.8417,4,-2.2615
15,South Africa,S8_G2,10,Super 8 stage,959.2926,866.579,7,0.8278
16,Sri Lanka,D,4,Group stage,528.2772,475.6634,4,0.8221
17,Bangladesh,S8_G1,6,Super 8 stage,860.3745,839.1091,7,0.1899
18,Netherlands,D,2,Group stage,507.2092,551.8527,4,-0.6976
19,Nepal,D,0,Group stage,437.9527,637.573,4,-3.1191
