,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.4809,994.2503,9,1.9113
1,Pakistan,S8_G2,6,Super 8 stage,952.8584,832.2823,7,1.0766
2,Ireland,A,4,Group stage,532.3308,474.5461,4,0.9029
3,Canada,A,0,Group stage,386.4126,689.994,4,-4.7435
4,United States of America,A,2,Group stage,434.7924,561.3308,4,-1.9772
5,England,S8_G2,14,Semifinalist,1143.7432,958.8871,8,1.4442
6,Australia,S8_G1,8,Super 8 stage,979.8262,814.1858,7,1.4789
7,Namibia,B,2,Group stage,461.3446,547.9044,4,-1.3525
8,Scotland,B,4,Group stage,476.8712,549.8868,4,-1.1409
9,Oman,B,0,Group stage,443.0157,595.0021,4,-2.3748
10,New Zealand,S8_G1,12,Finalist,1323.5983,1026.313,9,2.0645
11,West Indies,S8_G2,10,Semifinalist,1236.8077,990.8898,8,1.9212
12,Afghanistan,C,4,Group stage,591.1987,604.3076,4,-0.2048
13,Uganda,C,0,Group stage,445.1127,810.2523,4,-5.7053
14,Papua New Guinea,C,2,Group stage,513.5743,667.446,4,-2.4042
15,South Africa,S8_G2,10,Super 8 stage,944.6993,873.8853,7,0.6323
16,Sri Lanka,D,4,Group stage,517.1927,475.4777,4,0.6518
17,Bangladesh,S8_G1,6,Super 8 stage,855.3677,854.0629,7,0.0117
18,Netherlands,D,2,Group stage,502.5275,544.7775,4,-0.6602
19,Nepal,D,0,Group stage,452.4149,597.4877,4,-2.2668
