,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1276.2796,996.2485,9,1.9447
1,Pakistan,S8_G2,8,Super 8 stage,957.489,823.565,7,1.1958
2,Ireland,A,4,Group stage,496.6607,486.494,4,0.1589
3,Canada,A,0,Group stage,401.7994,679.5245,4,-4.3395
4,United States of America,A,2,Group stage,470.487,582.6248,4,-1.7522
5,England,S8_G2,12,Semifinalist,1124.4168,964.7602,8,1.2473
6,Australia,S8_G1,10,Super 8 stage,968.9168,809.6885,7,1.4217
7,Namibia,B,4,Group stage,474.3929,542.7709,4,-1.0684
8,Scotland,B,2,Group stage,474.2778,548.8667,4,-1.1655
9,Oman,B,0,Group stage,438.1632,575.6781,4,-2.1487
10,New Zealand,S8_G1,10,Finalist,1312.8994,1036.7809,9,1.9175
11,West Indies,S8_G2,12,Semifinalist,1240.365,981.5437,8,2.022
12,Afghanistan,C,4,Group stage,564.1895,612.8951,4,-0.761
13,Uganda,C,0,Group stage,436.8674,736.85,4,-4.6872
14,Papua New Guinea,C,2,Group stage,490.0744,660.0672,4,-2.6561
15,South Africa,S8_G2,8,Super 8 stage,956.6008,878.2913,7,0.6992
16,Sri Lanka,D,4,Group stage,519.6002,487.6882,4,0.4986
17,Bangladesh,S8_G1,6,Super 8 stage,857.0802,869.5323,7,-0.1112
18,Netherlands,D,2,Group stage,499.7163,530.048,4,-0.4739
19,Nepal,D,0,Group stage,442.5055,598.8639,4,-2.4431
