,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.3864,1007.7915,9,1.7402
1,Pakistan,S8_G2,8,Super 8 stage,960.1533,811.9093,7,1.3236
2,Ireland,A,4,Group stage,512.2723,494.2589,4,0.2815
3,Canada,A,0,Group stage,410.427,659.3992,4,-3.8902
4,United States of America,A,2,Group stage,454.3105,577.3631,4,-1.9227
5,England,S8_G2,12,Finalist,1269.3691,1090.9125,9,1.2393
6,Australia,S8_G1,10,Super 8 stage,974.7231,813.9241,7,1.4357
7,Namibia,B,2,Group stage,468.9402,529.6398,4,-0.9484
8,Scotland,B,4,Group stage,491.0238,532.4985,4,-0.648
9,Oman,B,0,Group stage,407.2203,599.042,4,-2.9972
10,New Zealand,S8_G1,10,Semifinalist,1174.108,917.1093,8,2.0078
11,West Indies,S8_G2,10,Semifinalist,1240.5735,989.8311,8,1.9589
12,Afghanistan,C,4,Group stage,566.0492,592.471,4,-0.4128
13,Uganda,C,0,Group stage,470.6652,771.8606,4,-4.7062
14,Papua New Guinea,C,2,Group stage,505.3952,689.3331,4,-2.874
15,South Africa,S8_G2,10,Super 8 stage,973.1743,864.9374,7,0.9664
16,Sri Lanka,D,4,Group stage,531.9064,475.8379,4,0.8761
17,Bangladesh,S8_G1,6,Super 8 stage,853.1976,843.9016,7,0.083
18,Netherlands,D,2,Group stage,507.0704,555.9064,4,-0.7631
19,Nepal,D,0,Group stage,437.0595,648.0982,4,-3.2975
