,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.5795,1013.6798,9,1.7979
1,Pakistan,S8_G2,8,Super 8 stage,950.8261,815.9532,7,1.2042
2,Ireland,A,4,Group stage,525.4183,462.6937,4,0.9801
3,Canada,A,0,Group stage,385.9449,675.4326,4,-4.5232
4,United States of America,A,2,Group stage,444.5607,583.782,4,-2.1753
5,England,S8_G2,14,Semifinalist,1139.8574,962.0407,8,1.3892
6,Australia,S8_G1,8,Super 8 stage,975.7584,808.2573,7,1.4955
7,Namibia,B,4,Group stage,471.4427,522.9755,4,-0.8052
8,Scotland,B,2,Group stage,463.214,545.5192,4,-1.286
9,Oman,B,0,Group stage,420.6093,586.9103,4,-2.5985
10,New Zealand,S8_G1,12,Finalist,1329.2584,1042.9595,9,1.9882
11,West Indies,S8_G2,10,Semifinalist,1216.8352,979.558,8,1.8537
12,Afghanistan,C,4,Group stage,569.0796,587.0463,4,-0.2807
13,Uganda,C,0,Group stage,441.1479,748.5541,4,-4.8032
14,Papua New Guinea,C,2,Group stage,498.8555,670.1184,4,-2.676
15,South Africa,S8_G2,6,Super 8 stage,939.5681,871.5393,7,0.6074
16,Sri Lanka,S8_G1,8,Super 8 stage,867.696,879.475,7,-0.1052
17,Bangladesh,D,4,Group stage,517.7267,452.8657,4,1.0135
18,Netherlands,D,2,Group stage,489.2819,524.9847,4,-0.5579
19,Nepal,D,0,Group stage,424.6028,609.9182,4,-2.8956
