,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.0178,986.429,9,1.9346
1,Pakistan,S8_G2,8,Super 8 stage,936.7318,821.4378,7,1.0294
2,Ireland,A,4,Group stage,504.6689,472.2809,4,0.5061
3,Canada,A,0,Group stage,375.9684,659.2049,4,-4.4256
4,United States of America,A,2,Group stage,447.8155,558.4207,4,-1.7282
5,England,S8_G2,10,Semifinalist,1116.3604,967.9148,8,1.1597
6,Australia,S8_G1,12,Finalist,1239.6976,1078.7091,9,1.118
7,Namibia,B,2,Group stage,467.9726,541.3404,4,-1.1464
8,Scotland,B,4,Group stage,470.4562,532.2369,4,-0.9653
9,Oman,B,0,Group stage,433.5679,579.237,4,-2.2761
10,New Zealand,S8_G1,10,Super 8 stage,1068.7679,786.2316,7,2.5226
11,West Indies,S8_G2,12,Semifinalist,1245.8175,984.6934,8,2.04
12,Afghanistan,C,4,Group stage,571.7565,588.9497,4,-0.2686
13,Uganda,C,0,Group stage,407.2508,760.0067,4,-5.5118
14,Papua New Guinea,C,2,Group stage,500.3716,644.3819,4,-2.2502
15,South Africa,S8_G2,6,Super 8 stage,949.6945,877.7409,7,0.6424
16,Sri Lanka,S8_G1,6,Super 8 stage,862.1063,875.2826,7,-0.1176
17,Bangladesh,D,6,Super 8 stage,513.8394,450.247,4,0.9936
18,Netherlands,D,2,Group stage,490.7271,541.4446,4,-0.7925
19,Nepal,D,0,Group stage,435.9817,598.3805,4,-2.5375
