,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.585,985.0611,9,1.962
1,Pakistan,S8_G2,10,Semifinalist,1059.0929,931.4799,8,0.997
2,Ireland,A,4,Group stage,513.3282,493.772,4,0.3056
3,Canada,A,0,Group stage,380.4186,661.2276,4,-4.3876
4,United States of America,A,2,Group stage,458.3443,569.2494,4,-1.7329
5,England,S8_G2,14,Finalist,1275.9725,1087.4018,9,1.3095
6,Australia,S8_G1,8,Super 8 stage,1004.0929,806.2551,7,1.7664
7,Namibia,B,4,Group stage,459.0329,535.2575,4,-1.191
8,Scotland,B,2,Group stage,461.3552,571.9614,4,-1.7282
9,Oman,B,0,Group stage,443.0599,601.4709,4,-2.4752
10,New Zealand,S8_G1,12,Semifinalist,1175.4369,898.6741,8,2.1622
11,West Indies,S8_G2,8,Super 8 stage,1108.852,848.9398,7,2.3206
12,Afghanistan,C,4,Group stage,568.0372,585.4787,4,-0.2725
13,Uganda,C,0,Group stage,433.0234,758.6336,4,-5.0877
14,Papua New Guinea,C,2,Group stage,474.6127,640.2687,4,-2.5884
15,South Africa,S8_G2,8,Super 8 stage,966.3381,870.7926,7,0.8531
16,Sri Lanka,S8_G1,6,Super 8 stage,853.2222,891.7108,7,-0.3436
17,Bangladesh,D,4,Group stage,505.2828,462.1792,4,0.6735
18,Netherlands,D,2,Group stage,487.0837,528.7121,4,-0.6504
19,Nepal,D,0,Group stage,419.7308,585.3758,4,-2.5882
