,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.3361,1011.9597,9,1.704
1,Pakistan,S8_G2,8,Super 8 stage,950.31,812.055,7,1.2344
2,Ireland,A,4,Group stage,545.7905,481.0733,4,1.0112
3,Canada,A,0,Group stage,388.6375,695.0305,4,-4.7874
4,United States of America,A,2,Group stage,441.8635,564.308,4,-1.9132
5,England,S8_G2,12,Semifinalist,1132.8732,959.0743,8,1.3578
6,Australia,S8_G1,12,Finalist,1252.7227,1083.6968,9,1.1738
7,Namibia,B,2,Group stage,456.653,530.8009,4,-1.1586
8,Scotland,B,4,Group stage,471.4124,555.0012,4,-1.3061
9,Oman,B,0,Group stage,429.9091,581.9844,4,-2.3762
10,New Zealand,S8_G1,8,Super 8 stage,1055.7719,790.4275,7,2.3691
11,West Indies,S8_G2,12,Semifinalist,1242.6573,983.2992,8,2.0262
12,Afghanistan,C,4,Group stage,550.0961,578.1056,4,-0.4376
13,Uganda,C,0,Group stage,446.1537,765.237,4,-4.9857
14,Papua New Guinea,C,2,Group stage,484.8859,645.1479,4,-2.5041
15,South Africa,S8_G2,8,Super 8 stage,952.5679,854.0683,7,0.8795
16,Sri Lanka,D,4,Group stage,535.0099,477.6735,4,0.8959
17,Bangladesh,S8_G1,6,Super 8 stage,851.4522,841.1994,7,0.0915
18,Netherlands,D,2,Group stage,489.8482,535.2403,4,-0.7093
19,Nepal,D,0,Group stage,420.3424,610.9106,4,-2.9776
