,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1132.0602,866.7804,8,2.0725
1,Pakistan,S8_G2,8,Super 8 stage,950.4772,826.8197,7,1.1041
2,Ireland,A,4,Group stage,517.6148,481.6083,4,0.5626
3,Canada,A,0,Group stage,395.2471,685.0922,4,-4.5288
4,United States of America,A,2,Group stage,451.6981,566.4426,4,-1.7929
5,England,S8_G2,14,Finalist,1275.022,1098.9239,9,1.2229
6,Australia,S8_G1,8,Super 8 stage,971.8413,811.4825,7,1.4318
7,Namibia,B,0,Group stage,456.7023,549.8765,4,-1.4558
8,Scotland,B,4,Group stage,479.0417,529.3723,4,-0.7864
9,Oman,B,2,Group stage,426.6748,584.7266,4,-2.4696
10,New Zealand,S8_G1,12,Semifinalist,1182.8759,917.5085,8,2.0732
11,West Indies,S8_G2,10,Champion,1391.1453,1119.4568,9,1.8867
12,Afghanistan,C,4,Group stage,571.4603,611.9274,4,-0.6323
13,Uganda,C,0,Group stage,437.3855,787.1282,4,-5.4647
14,Papua New Guinea,C,2,Group stage,504.3725,635.841,4,-2.0542
15,South Africa,S8_G2,8,Super 8 stage,963.648,875.2849,7,0.789
16,Sri Lanka,D,4,Group stage,533.1141,482.0661,4,0.7976
17,Bangladesh,S8_G1,6,Super 8 stage,851.5902,835.9099,7,0.14
18,Netherlands,D,2,Group stage,492.9508,530.1337,4,-0.581
19,Nepal,D,0,Group stage,431.2335,619.7739,4,-2.9459
