,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.8606,995.3941,9,1.8019
1,Pakistan,S8_G2,10,Semifinalist,1078.6815,925.6996,8,1.1952
2,Ireland,A,4,Group stage,492.3265,488.5161,4,0.0595
3,Canada,A,0,Group stage,379.1937,671.494,4,-4.5672
4,United States of America,A,2,Group stage,458.9833,547.6851,4,-1.386
5,England,S8_G2,12,Semifinalist,1147.2928,959.1184,8,1.4701
6,Australia,S8_G1,12,Finalist,1247.1909,1063.7394,9,1.274
7,Namibia,B,2,Group stage,447.0695,553.331,4,-1.6603
8,Scotland,B,2,Group stage,462.6275,563.5165,4,-1.5764
9,Oman,B,2,Group stage,446.0135,566.0327,4,-1.8753
10,New Zealand,S8_G1,10,Super 8 stage,1034.1514,784.8688,7,2.2257
11,West Indies,S8_G2,8,Super 8 stage,1069.5083,855.1733,7,1.9137
12,Afghanistan,C,4,Group stage,567.1382,577.9085,4,-0.1683
13,Uganda,C,0,Group stage,440.3628,761.3991,4,-5.0162
14,Papua New Guinea,C,2,Group stage,505.9711,645.3165,4,-2.1773
15,South Africa,S8_G2,8,Super 8 stage,944.5883,860.9565,7,0.7467
16,Sri Lanka,D,4,Group stage,517.6403,488.7608,4,0.4512
17,Bangladesh,S8_G1,6,Super 8 stage,888.9158,848.024,7,0.3651
18,Netherlands,D,2,Group stage,499.4408,538.0321,4,-0.603
19,Nepal,D,0,Group stage,429.8112,616.8015,4,-2.9217
