,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1257.9841,998.0268,9,1.8053
1,Pakistan,S8_G2,6,Super 8 stage,941.365,812.7181,7,1.1486
2,Ireland,A,4,Group stage,519.512,473.2115,4,0.7234
3,Canada,A,0,Group stage,407.8509,663.2562,4,-3.9907
4,United States of America,A,2,Group stage,421.0235,571.5592,4,-2.3521
5,England,S8_G2,14,Finalist,1273.0673,1094.9607,9,1.2369
6,Australia,S8_G1,12,Semifinalist,1110.8288,935.2597,8,1.3716
7,Namibia,B,4,Group stage,445.2613,542.8797,4,-1.5253
8,Scotland,B,2,Group stage,456.1827,537.8149,4,-1.2755
9,Oman,B,0,Group stage,435.6167,570.9699,4,-2.1149
10,New Zealand,S8_G1,10,Super 8 stage,1035.2353,775.4395,7,2.3196
11,West Indies,S8_G2,10,Semifinalist,1225.879,978.7187,8,1.9309
12,Afghanistan,C,4,Group stage,570.5874,581.3556,4,-0.1683
13,Uganda,C,0,Group stage,430.8125,775.5483,4,-5.3865
14,Papua New Guinea,C,2,Group stage,488.9284,632.144,4,-2.2377
15,South Africa,S8_G2,10,Super 8 stage,955.1378,859.7694,7,0.8515
16,Sri Lanka,D,4,Group stage,538.1916,479.1561,4,0.9224
17,Bangladesh,S8_G1,6,Super 8 stage,855.0074,835.6941,7,0.1724
18,Netherlands,D,2,Group stage,483.4159,524.5879,4,-0.6433
19,Nepal,D,0,Group stage,420.4905,629.3078,4,-3.2628
