,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1259.1318,1019.2903,9,1.6656
1,Pakistan,S8_G2,8,Super 8 stage,971.467,813.489,7,1.4105
2,Ireland,A,4,Group stage,537.1941,486.9448,4,0.7851
3,Canada,A,0,Group stage,364.9401,674.4749,4,-4.8365
4,United States of America,A,2,Group stage,443.8178,556.9849,4,-1.7682
5,England,S8_G2,14,Semifinalist,1148.0009,979.2827,8,1.3181
6,Australia,S8_G1,12,Finalist,1260.8846,1068.7165,9,1.3345
7,Namibia,B,4,Group stage,474.6619,542.9006,4,-1.0662
8,Scotland,B,2,Group stage,479.6412,555.7142,4,-1.1886
9,Oman,B,0,Group stage,433.31,606.4915,4,-2.706
10,New Zealand,S8_G1,8,Super 8 stage,1035.156,781.982,7,2.2605
11,West Indies,S8_G2,10,Semifinalist,1247.209,985.3161,8,2.046
12,Afghanistan,C,4,Group stage,557.0175,587.3149,4,-0.4734
13,Uganda,C,0,Group stage,419.5306,766.3778,4,-5.4195
14,Papua New Guinea,C,2,Group stage,487.2266,625.4884,4,-2.1603
15,South Africa,S8_G2,10,Super 8 stage,930.2646,859.8325,7,0.6289
16,Sri Lanka,S8_G1,6,Super 8 stage,896.7658,874.1474,7,0.202
17,Bangladesh,D,4,Group stage,507.4895,456.4351,4,0.7977
18,Netherlands,D,2,Group stage,509.0994,533.4721,4,-0.3808
19,Nepal,D,0,Group stage,424.9125,613.0653,4,-2.9399
