,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.2338,1004.8217,9,1.7459
1,Pakistan,S8_G2,6,Super 8 stage,966.93,810.1541,7,1.3998
2,Ireland,A,4,Group stage,541.8287,482.6259,4,0.925
3,Canada,A,2,Group stage,397.5762,677.1266,4,-4.368
4,United States of America,A,0,Group stage,422.0324,579.1657,4,-2.4552
5,England,S8_G2,12,Semifinalist,1128.1629,965.0616,8,1.2742
6,Australia,S8_G1,10,Super 8 stage,976.4753,824.6889,7,1.3552
7,Namibia,B,2,Group stage,464.9689,535.9903,4,-1.1097
8,Scotland,B,4,Group stage,481.7524,544.3529,4,-0.9781
9,Oman,B,0,Group stage,444.057,602.35,4,-2.4733
10,New Zealand,S8_G1,12,Finalist,1299.4083,1042.9461,9,1.781
11,West Indies,S8_G2,10,Semifinalist,1195.2755,972.1025,8,1.7435
12,Afghanistan,C,4,Group stage,577.594,588.8763,4,-0.1763
13,Uganda,C,0,Group stage,449.5308,748.4843,4,-4.6711
14,Papua New Guinea,C,2,Group stage,495.8129,656.8177,4,-2.5157
15,South Africa,S8_G2,10,Super 8 stage,954.8367,857.5319,7,0.8688
16,Sri Lanka,D,4,Group stage,520.7974,483.2176,4,0.5872
17,Bangladesh,S8_G1,6,Super 8 stage,859.7199,836.6646,7,0.2059
18,Netherlands,D,2,Group stage,497.9084,530.8457,4,-0.5146
19,Nepal,D,0,Group stage,425.2894,612.3663,4,-2.9231
