,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.5732,998.3065,9,1.9255
1,Pakistan,S8_G2,8,Super 8 stage,982.418,819.4163,7,1.4554
2,Ireland,A,4,Group stage,533.1358,497.4876,4,0.557
3,Canada,A,0,Group stage,388.2469,693.1361,4,-4.7639
4,United States of America,A,2,Group stage,445.8105,594.8066,4,-2.3281
5,England,S8_G2,14,Semifinalist,1141.0558,958.1684,8,1.4288
6,Australia,S8_G1,10,Super 8 stage,980.2758,810.1496,7,1.519
7,Namibia,B,4,Group stage,460.8711,525.9978,4,-1.0176
8,Scotland,B,2,Group stage,462.8594,562.2715,4,-1.5533
9,Oman,B,0,Group stage,446.5211,588.4737,4,-2.218
10,New Zealand,S8_G1,10,Finalist,1268.9432,1024.3587,9,1.6985
11,West Indies,S8_G2,10,Semifinalist,1181.555,969.6383,8,1.6556
12,Afghanistan,C,4,Group stage,574.3192,605.0373,4,-0.48
13,Uganda,C,0,Group stage,424.8664,719.4261,4,-4.6025
14,Papua New Guinea,C,2,Group stage,486.5021,613.4746,4,-1.9839
15,South Africa,S8_G2,8,Super 8 stage,958.2348,856.0516,7,0.9123
16,Sri Lanka,D,4,Group stage,525.3711,471.6991,4,0.8386
17,Bangladesh,S8_G1,6,Super 8 stage,845.012,839.7163,7,0.0473
18,Netherlands,D,2,Group stage,484.3956,523.8987,4,-0.6172
19,Nepal,D,0,Group stage,412.7119,607.1642,4,-3.0383
