,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.1105,996.6045,9,1.7743
1,Pakistan,S8_G2,8,Super 8 stage,958.1449,802.3218,7,1.3913
2,Ireland,A,4,Group stage,529.2739,479.9658,4,0.7704
3,Canada,A,0,Group stage,380.207,680.4776,4,-4.6917
4,United States of America,A,2,Group stage,442.8167,571.8854,4,-2.0167
5,England,S8_G2,12,Semifinalist,1133.9279,974.1023,8,1.2486
6,Australia,S8_G1,10,Super 8 stage,973.8293,820.36,7,1.3703
7,Namibia,B,2,Group stage,472.3445,540.5202,4,-1.0652
8,Scotland,B,4,Group stage,473.5923,541.2467,4,-1.0571
9,Oman,B,0,Group stage,434.5613,587.7865,4,-2.3941
10,New Zealand,S8_G1,10,Finalist,1291.3338,1030.7635,9,1.8095
11,West Indies,S8_G2,12,Semifinalist,1243.2398,972.7556,8,2.1132
12,Afghanistan,C,4,Group stage,561.0813,601.5322,4,-0.632
13,Uganda,C,0,Group stage,437.4443,753.2406,4,-4.9343
14,Papua New Guinea,C,2,Group stage,499.1472,654.6036,4,-2.429
15,South Africa,S8_G2,8,Super 8 stage,954.1071,861.9562,7,0.8228
16,Sri Lanka,D,4,Group stage,500.6277,484.0915,4,0.2584
17,Bangladesh,S8_G1,6,Super 8 stage,852.2716,826.8012,7,0.2274
18,Netherlands,D,2,Group stage,490.3245,517.3975,4,-0.423
19,Nepal,D,0,Group stage,419.4038,601.3768,4,-2.8433
