,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1279.6406,1000.6467,9,1.9375
1,Pakistan,S8_G2,8,Super 8 stage,949.3933,815.8123,7,1.1927
2,Ireland,A,4,Group stage,528.4791,482.532,4,0.7179
3,Canada,A,0,Group stage,372.7552,694.5475,4,-5.028
4,United States of America,A,2,Group stage,451.5911,560.9461,4,-1.7087
5,England,S8_G2,14,Finalist,1278.3583,1082.761,9,1.3583
6,Australia,S8_G1,10,Super 8 stage,1006.4202,813.8849,7,1.7191
7,Namibia,B,2,Group stage,447.7969,541.901,4,-1.4704
8,Scotland,B,4,Group stage,467.6063,551.4568,4,-1.3102
9,Oman,B,0,Group stage,435.1847,584.1878,4,-2.3282
10,New Zealand,S8_G1,10,Semifinalist,1180.1799,910.9466,8,2.1034
11,West Indies,S8_G2,10,Semifinalist,1227.645,980.8433,8,1.9281
12,Afghanistan,C,4,Group stage,553.9104,618.8775,4,-1.0151
13,Uganda,C,0,Group stage,432.2533,739.6417,4,-4.8029
14,Papua New Guinea,C,2,Group stage,495.6019,628.0551,4,-2.0696
15,South Africa,S8_G2,8,Super 8 stage,941.5574,875.8052,7,0.5871
16,Sri Lanka,S8_G1,6,Super 8 stage,882.0097,893.1026,7,-0.099
17,Bangladesh,D,4,Group stage,525.2471,454.8991,4,1.0992
18,Netherlands,D,2,Group stage,486.6352,534.7746,4,-0.7522
19,Nepal,D,0,Group stage,436.3788,613.0227,4,-2.7601
