,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1276.6139,1016.0118,9,1.8097
1,Pakistan,S8_G2,6,Super 8 stage,966.8235,815.3383,7,1.3525
2,Ireland,A,4,Group stage,523.9332,489.0795,4,0.5446
3,Canada,A,0,Group stage,388.988,689.7915,4,-4.7001
4,United States of America,A,2,Group stage,450.7144,570.9108,4,-1.8781
5,England,S8_G2,14,Semifinalist,1146.755,953.1981,8,1.5122
6,Australia,S8_G1,8,Super 8 stage,979.2883,824.9184,7,1.3783
7,Namibia,B,4,Group stage,467.6526,536.1956,4,-1.071
8,Scotland,B,2,Group stage,471.4799,563.1121,4,-1.4318
9,Oman,B,0,Group stage,450.4931,596.5022,4,-2.2814
10,New Zealand,S8_G1,12,Finalist,1290.6022,1045.8109,9,1.6999
11,West Indies,S8_G2,10,Semifinalist,1224.545,969.1236,8,1.9955
12,Afghanistan,C,4,Group stage,570.7099,585.9131,4,-0.2376
13,Uganda,C,0,Group stage,407.8907,743.3391,4,-5.2414
14,Papua New Guinea,C,2,Group stage,491.9595,638.3394,4,-2.2872
15,South Africa,S8_G2,10,Super 8 stage,973.7021,873.2792,7,0.8966
16,Sri Lanka,D,4,Group stage,543.1731,493.0256,4,0.7836
17,Bangladesh,S8_G1,6,Super 8 stage,860.9454,852.3477,7,0.0768
18,Netherlands,D,2,Group stage,499.9828,544.7644,4,-0.6997
19,Nepal,D,0,Group stage,438.3434,623.5945,4,-2.8945
