,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.3782,1003.3777,9,1.8542
1,Pakistan,S8_G2,8,Super 8 stage,964.0655,799.3128,7,1.471
2,Ireland,A,4,Group stage,522.0117,504.4926,4,0.2737
3,Canada,A,0,Group stage,402.4424,695.6253,4,-4.581
4,United States of America,A,2,Group stage,451.2348,574.907,4,-1.9324
5,England,S8_G2,14,Finalist,1262.6923,1086.8448,9,1.2212
6,Australia,S8_G1,10,Super 8 stage,970.4335,811.5407,7,1.4187
7,Namibia,B,4,Group stage,474.2058,530.8843,4,-0.8856
8,Scotland,B,2,Group stage,483.4421,562.6921,4,-1.2383
9,Oman,B,0,Group stage,437.913,595.3917,4,-2.4606
10,New Zealand,S8_G1,10,Semifinalist,1165.8129,915.9866,8,1.9518
11,West Indies,S8_G2,10,Semifinalist,1223.2801,1003.0185,8,1.7208
12,Afghanistan,C,4,Group stage,567.766,598.8325,4,-0.4854
13,Uganda,C,0,Group stage,440.3638,753.9717,4,-4.9001
14,Papua New Guinea,C,2,Group stage,501.3952,631.2133,4,-2.0284
15,South Africa,S8_G2,8,Super 8 stage,964.6627,855.3613,7,0.9759
16,Sri Lanka,D,4,Group stage,511.8838,468.8419,4,0.6725
17,Bangladesh,S8_G1,6,Super 8 stage,852.493,846.5485,7,0.0531
18,Netherlands,D,2,Group stage,495.7149,532.5464,4,-0.5755
19,Nepal,D,0,Group stage,423.7251,614.5271,4,-2.9813
