,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1247.6349,1002.5474,9,1.702
1,Pakistan,S8_G2,6,Super 8 stage,973.9616,809.2559,7,1.4706
2,Ireland,A,4,Group stage,519.2624,484.1966,4,0.5479
3,Canada,A,0,Group stage,377.4502,684.0789,4,-4.7911
4,United States of America,A,2,Group stage,443.8385,569.5264,4,-1.9639
5,England,S8_G2,12,Semifinalist,1136.677,968.9464,8,1.3104
6,Australia,S8_G1,12,Super 8 stage,995.8821,830.2006,7,1.4793
7,Namibia,B,0,Group stage,464.3835,547.8772,4,-1.3046
8,Scotland,B,4,Group stage,483.9133,550.7037,4,-1.0436
9,Oman,B,2,Group stage,442.0915,582.5827,4,-2.1952
10,New Zealand,S8_G1,12,Finalist,1307.7258,1053.9033,9,1.7627
11,West Indies,S8_G2,10,Semifinalist,1226.1924,1000.3491,8,1.7644
12,Afghanistan,C,4,Group stage,583.3671,595.3477,4,-0.1872
13,Uganda,C,0,Group stage,483.4326,768.149,4,-4.4487
14,Papua New Guinea,C,2,Group stage,491.4102,647.5208,4,-2.4392
15,South Africa,S8_G2,10,Super 8 stage,963.6742,872.4227,7,0.8147
16,Sri Lanka,S8_G1,6,Super 8 stage,861.1983,880.0125,7,-0.168
17,Bangladesh,D,4,Group stage,503.291,452.5325,4,0.7931
18,Netherlands,D,2,Group stage,480.4899,548.3988,4,-1.0611
19,Nepal,D,0,Group stage,447.4314,584.7556,4,-2.1457
