,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1287.3075,1014.8994,9,1.8917
1,Pakistan,S8_G2,6,Super 8 stage,954.6535,826.535,7,1.1439
2,Ireland,A,4,Group stage,528.8891,475.6062,4,0.8325
3,Canada,A,0,Group stage,393.115,698.5985,4,-4.7732
4,United States of America,A,2,Group stage,448.2758,573.7979,4,-1.9613
5,England,S8_G2,10,Semifinalist,1136.2139,967.9588,8,1.3145
6,Australia,S8_G1,12,Champion,1248.1246,1073.6982,9,1.2113
7,Namibia,B,4,Group stage,472.2684,549.5568,4,-1.2076
8,Scotland,B,2,Group stage,470.5964,553.7914,4,-1.2999
9,Oman,B,0,Group stage,439.6458,581.6433,4,-2.2187
10,New Zealand,S8_G1,10,Super 8 stage,1054.0179,780.0619,7,2.446
11,West Indies,S8_G2,12,Semifinalist,1254.5106,977.7639,8,2.1621
12,Afghanistan,C,4,Group stage,553.2002,603.7759,4,-0.7902
13,Uganda,C,0,Group stage,424.1532,761.2217,4,-5.2667
14,Papua New Guinea,C,2,Group stage,512.3913,641.6305,4,-2.0194
15,South Africa,S8_G2,10,Super 8 stage,963.8621,874.954,7,0.7938
16,Sri Lanka,S8_G1,6,Super 8 stage,876.2882,891.4261,7,-0.1352
17,Bangladesh,D,4,Group stage,538.5005,464.0962,4,1.1626
18,Netherlands,D,2,Group stage,497.4997,558.5742,4,-0.9543
19,Nepal,D,0,Group stage,427.9379,611.8617,4,-2.8738
