,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.4156,997.6758,9,1.7621
1,Pakistan,S8_G2,10,Semifinalist,1085.9163,933.9325,8,1.1874
2,Ireland,A,4,Group stage,516.7217,481.2555,4,0.5542
3,Canada,A,0,Group stage,395.5536,655.1241,4,-4.0558
4,United States of America,A,2,Group stage,416.1602,565.9255,4,-2.3401
5,England,S8_G2,12,Semifinalist,1147.3656,964.2003,8,1.431
6,Australia,S8_G1,12,Finalist,1237.5609,1066.0606,9,1.191
7,Namibia,B,4,Group stage,479.1918,541.8846,4,-0.9796
8,Scotland,B,0,Group stage,470.0594,562.0042,4,-1.4366
9,Oman,B,2,Group stage,416.0631,577.2166,4,-2.518
10,New Zealand,S8_G1,10,Super 8 stage,1065.8962,781.5502,7,2.5388
11,West Indies,S8_G2,8,Super 8 stage,1106.1706,860.4306,7,2.1941
12,Afghanistan,C,4,Group stage,580.7392,618.2182,4,-0.5856
13,Uganda,C,0,Group stage,426.6486,768.3444,4,-5.339
14,Papua New Guinea,C,2,Group stage,504.2877,641.8073,4,-2.1487
15,South Africa,S8_G2,8,Super 8 stage,947.8618,868.1182,7,0.712
16,Sri Lanka,D,4,Group stage,528.2062,472.6823,4,0.8676
17,Bangladesh,S8_G1,6,Super 8 stage,846.5599,841.7859,7,0.0426
18,Netherlands,D,2,Group stage,506.4197,538.5595,4,-0.5022
19,Nepal,D,0,Group stage,422.8383,614.8601,4,-3.0003
