,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.4836,990.8967,9,1.8305
1,Pakistan,S8_G2,6,Super 8 stage,954.8136,814.038,7,1.2569
2,Ireland,A,4,Group stage,531.3192,489.5077,4,0.6533
3,Canada,A,0,Group stage,396.2435,692.0505,4,-4.622
4,United States of America,A,2,Group stage,438.7271,572.6453,4,-2.0925
5,England,S8_G2,12,Finalist,1264.0075,1101.9287,9,1.1255
6,Australia,S8_G1,12,Semifinalist,1099.1745,942.7969,8,1.2217
7,Namibia,B,2,Group stage,463.1046,538.606,4,-1.1797
8,Scotland,B,4,Group stage,479.1676,550.7205,4,-1.118
9,Oman,B,0,Group stage,456.7323,577.1719,4,-1.8819
10,New Zealand,S8_G1,10,Super 8 stage,1050.782,800.5127,7,2.2345
11,West Indies,S8_G2,10,Semifinalist,1234.3766,993.8086,8,1.8794
12,Afghanistan,C,4,Group stage,572.6466,579.2175,4,-0.1027
13,Uganda,C,0,Group stage,443.98,748.8411,4,-4.7635
14,Papua New Guinea,C,2,Group stage,474.787,655.0201,4,-2.8161
15,South Africa,S8_G2,8,Super 8 stage,953.719,861.9466,7,0.8194
16,Sri Lanka,D,4,Group stage,527.3859,480.7855,4,0.7281
17,Bangladesh,S8_G1,8,Super 8 stage,869.0458,827.8748,7,0.3676
18,Netherlands,D,2,Group stage,487.75,537.4724,4,-0.7769
19,Nepal,D,0,Group stage,424.1903,620.5952,4,-3.0688
