,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1266.9582,1009.8368,9,1.7856
1,Pakistan,S8_G2,8,Super 8 stage,950.9453,829.3155,7,1.086
2,Ireland,A,4,Group stage,535.4426,470.4934,4,1.0148
3,Canada,A,0,Group stage,409.8204,684.0662,4,-4.2851
4,United States of America,A,2,Group stage,448.0496,590.1567,4,-2.2204
5,England,S8_G2,14,Finalist,1257.7018,1078.2626,9,1.2461
6,Australia,S8_G1,12,Semifinalist,1109.0657,933.5362,8,1.3713
7,Namibia,B,4,Group stage,457.8024,528.0009,4,-1.0969
8,Scotland,B,2,Group stage,476.6239,548.6429,4,-1.1253
9,Oman,B,0,Group stage,431.6695,590.5007,4,-2.4817
10,New Zealand,S8_G1,10,Super 8 stage,1032.0896,780.3086,7,2.248
11,West Indies,S8_G2,10,Semifinalist,1179.721,974.4052,8,1.604
12,Afghanistan,C,4,Group stage,562.6633,563.6118,4,-0.0148
13,Uganda,C,0,Group stage,430.0387,752.1191,4,-5.0325
14,Papua New Guinea,C,2,Group stage,500.6298,619.0091,4,-1.8497
15,South Africa,S8_G2,8,Super 8 stage,948.2356,882.6726,7,0.5854
16,Sri Lanka,D,4,Group stage,517.0984,469.8237,4,0.7387
17,Bangladesh,S8_G1,6,Super 8 stage,847.6011,856.2047,7,-0.0768
18,Netherlands,D,2,Group stage,502.2119,532.5456,4,-0.474
19,Nepal,D,0,Group stage,443.0662,613.9228,4,-2.6696
