,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1231.5643,1001.1278,9,1.6003
1,Pakistan,S8_G2,8,Super 8 stage,954.2654,813.6342,7,1.2556
2,Ireland,A,4,Group stage,541.3351,475.6743,4,1.026
3,Canada,A,0,Group stage,385.8906,688.7488,4,-4.7322
4,United States of America,A,2,Group stage,444.4037,549.8177,4,-1.6471
5,England,S8_G2,10,Semifinalist,1124.0634,966.7715,8,1.2288
6,Australia,S8_G1,12,Finalist,1251.9816,1077.4873,9,1.2118
7,Namibia,B,2,Group stage,447.1374,544.79,4,-1.5258
8,Scotland,B,4,Group stage,484.7247,545.9224,4,-0.9562
9,Oman,B,0,Group stage,442.178,590.3261,4,-2.3148
10,New Zealand,S8_G1,10,Super 8 stage,1050.3596,785.821,7,2.362
11,West Indies,S8_G2,12,Semifinalist,1241.7245,970.5503,8,2.1185
12,Afghanistan,C,4,Group stage,582.4371,590.9902,4,-0.1336
13,Uganda,C,0,Group stage,445.7991,780.9376,4,-5.2365
14,Papua New Guinea,C,2,Group stage,479.8971,654.1658,4,-2.7229
15,South Africa,S8_G2,8,Super 8 stage,940.839,870.8043,7,0.6253
16,Sri Lanka,D,4,Group stage,531.5636,476.358,4,0.8626
17,Bangladesh,S8_G1,6,Super 8 stage,849.3825,823.3627,7,0.2323
18,Netherlands,D,2,Group stage,490.6843,520.4227,4,-0.4647
19,Nepal,D,0,Group stage,421.5824,614.1013,4,-3.0081
