,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.2617,999.3509,9,1.8813
1,Pakistan,S8_G2,8,Super 8 stage,948.6796,816.5118,7,1.1801
2,Ireland,A,4,Group stage,530.3527,486.4234,4,0.6864
3,Canada,A,0,Group stage,392.8863,681.1331,4,-4.5039
4,United States of America,A,2,Group stage,453.6405,594.2159,4,-2.1965
5,England,S8_G2,14,Semifinalist,1129.3414,959.2348,8,1.329
6,Australia,S8_G1,10,Super 8 stage,992.5896,822.0063,7,1.5231
7,Namibia,B,2,Group stage,471.2439,539.0612,4,-1.0596
8,Scotland,B,4,Group stage,478.1708,554.5621,4,-1.1936
9,Oman,B,0,Group stage,435.4962,588.7602,4,-2.3948
10,New Zealand,S8_G1,10,Finalist,1280.0899,1056.4244,9,1.5532
11,West Indies,S8_G2,10,Semifinalist,1209.4819,984.3061,8,1.7592
12,Afghanistan,C,4,Group stage,572.0403,581.5314,4,-0.1483
13,Uganda,C,0,Group stage,432.6745,742.8533,4,-4.8465
14,Papua New Guinea,C,2,Group stage,513.8439,629.2528,4,-1.8033
15,South Africa,S8_G2,8,Super 8 stage,942.0275,861.0072,7,0.7234
16,Sri Lanka,D,4,Group stage,513.9088,472.3795,4,0.6489
17,Bangladesh,S8_G1,6,Super 8 stage,839.7456,845.0525,7,-0.0474
18,Netherlands,D,2,Group stage,479.2723,514.94,4,-0.5573
19,Nepal,D,0,Group stage,424.9149,581.6553,4,-2.4491
