,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1246.5749,1001.3183,9,1.7032
1,Pakistan,S8_G2,8,Super 8 stage,958.2323,797.2951,7,1.4369
2,Ireland,A,4,Group stage,494.8685,476.4541,4,0.2877
3,Canada,A,0,Group stage,362.8936,671.455,4,-4.8213
4,United States of America,A,2,Group stage,443.1082,546.8716,4,-1.6213
5,England,S8_G2,12,Semifinalist,1127.851,975.3749,8,1.1912
6,Australia,S8_G1,12,Champion,1237.9653,1053.4263,9,1.2815
7,Namibia,B,2,Group stage,478.2996,540.7371,4,-0.9756
8,Scotland,B,2,Group stage,452.1939,536.4805,4,-1.317
9,Oman,B,2,Group stage,430.7106,566.0519,4,-2.1147
10,New Zealand,S8_G1,8,Super 8 stage,1085.1697,787.7873,7,2.6552
11,West Indies,S8_G2,12,Semifinalist,1257.6888,983.7223,8,2.1404
12,Afghanistan,C,4,Group stage,561.1478,627.1336,4,-1.031
13,Uganda,C,0,Group stage,462.4507,773.9145,4,-4.8666
14,Papua New Guinea,C,2,Group stage,482.4646,657.7363,4,-2.7386
15,South Africa,S8_G2,8,Super 8 stage,977.9367,874.161,7,0.9266
16,Sri Lanka,D,4,Group stage,504.4567,493.8838,4,0.1652
17,Bangladesh,S8_G1,6,Super 8 stage,871.798,835.9176,7,0.3204
18,Netherlands,D,2,Group stage,482.2502,531.0539,4,-0.7626
19,Nepal,D,0,Group stage,442.957,630.2427,4,-2.9263
