,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1279.6694,1007.0949,9,1.8929
1,Pakistan,S8_G2,6,Super 8 stage,940.17,824.0815,7,1.0365
2,Ireland,A,4,Group stage,510.0855,496.71,4,0.209
3,Canada,A,0,Group stage,404.4701,671.4908,4,-4.1722
4,United States of America,A,2,Group stage,452.1628,564.3004,4,-1.7521
5,England,S8_G2,14,Finalist,1276.616,1090.4287,9,1.293
6,Australia,S8_G1,12,Semifinalist,1106.3023,936.2048,8,1.3289
7,Namibia,B,2,Group stage,462.2531,552.1275,4,-1.4043
8,Scotland,B,4,Group stage,480.6184,540.2149,4,-0.9312
9,Oman,B,0,Group stage,434.7621,587.047,4,-2.3795
10,New Zealand,S8_G1,10,Super 8 stage,1032.3952,794.0196,7,2.1284
11,West Indies,S8_G2,10,Semifinalist,1219.5522,999.6791,8,1.7178
12,Afghanistan,C,4,Group stage,561.2474,619.2341,4,-0.906
13,Uganda,C,0,Group stage,456.5838,744.5001,4,-4.4987
14,Papua New Guinea,C,2,Group stage,516.6375,630.5825,4,-1.7804
15,South Africa,S8_G2,10,Super 8 stage,950.0589,855.588,7,0.8435
16,Sri Lanka,D,4,Group stage,513.024,481.7809,4,0.4882
17,Bangladesh,S8_G1,6,Super 8 stage,835.1026,841.9654,7,-0.0613
18,Netherlands,D,2,Group stage,496.8088,502.6356,4,-0.091
19,Nepal,D,0,Group stage,417.3939,606.2286,4,-2.9505
