,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.2345,1014.923,9,1.7105
1,Pakistan,S8_G2,6,Super 8 stage,950.1529,810.057,7,1.2509
2,Ireland,A,4,Group stage,529.0943,475.1339,4,0.8431
3,Canada,A,0,Group stage,394.7209,668.4752,4,-4.2774
4,United States of America,A,2,Group stage,437.361,583.551,4,-2.2842
5,England,S8_G2,14,Finalist,1283.1521,1078.2476,9,1.4229
6,Australia,S8_G1,10,Super 8 stage,975.2842,797.1922,7,1.5901
7,Namibia,B,2,Group stage,450.3721,542.6381,4,-1.4417
8,Scotland,B,2,Group stage,460.097,548.7061,4,-1.3845
9,Oman,B,2,Group stage,429.2153,578.4707,4,-2.3321
10,New Zealand,S8_G1,10,Semifinalist,1170.4231,918.8724,8,1.9652
11,West Indies,S8_G2,10,Semifinalist,1213.2797,979.7551,8,1.8244
12,Afghanistan,C,4,Group stage,574.9238,567.0472,4,0.1231
13,Uganda,C,0,Group stage,426.7105,751.6663,4,-5.0774
14,Papua New Guinea,C,2,Group stage,451.6054,618.8448,4,-2.6131
15,South Africa,S8_G2,10,Super 8 stage,970.9987,890.0724,7,0.7226
16,Sri Lanka,D,4,Group stage,511.6588,490.4003,4,0.3322
17,Bangladesh,S8_G1,6,Super 8 stage,860.4883,853.5549,7,0.0619
18,Netherlands,D,2,Group stage,508.4113,537.1626,4,-0.4492
19,Nepal,D,0,Group stage,452.3237,606.7366,4,-2.4127
