,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.7787,1017.3394,9,1.6211
1,Pakistan,S8_G2,8,Super 8 stage,961.0554,822.1577,7,1.2402
2,Ireland,A,4,Group stage,525.3239,488.0915,4,0.5818
3,Canada,A,0,Group stage,393.1696,678.9934,4,-4.466
4,United States of America,A,2,Group stage,465.9443,557.3406,4,-1.4281
5,England,S8_G2,12,Finalist,1246.9442,1090.4372,9,1.0869
6,Australia,S8_G1,10,Super 8 stage,980.8583,812.7627,7,1.5009
7,Namibia,B,4,Group stage,466.9248,529.4674,4,-0.9772
8,Scotland,B,2,Group stage,470.9711,543.1242,4,-1.1274
9,Oman,B,0,Group stage,433.7716,592.4984,4,-2.4801
10,New Zealand,S8_G1,12,Semifinalist,1161.702,912.8972,8,1.9438
11,West Indies,S8_G2,10,Semifinalist,1227.9338,971.4451,8,2.0038
12,Afghanistan,C,2,Group stage,541.007,591.515,4,-0.7892
13,Uganda,C,0,Group stage,450.1759,754.7896,4,-4.7596
14,Papua New Guinea,C,4,Group stage,503.5724,635.4676,4,-2.0609
15,South Africa,S8_G2,8,Super 8 stage,958.4656,884.8921,7,0.6569
16,Sri Lanka,D,4,Group stage,526.387,470.6553,4,0.8708
17,Bangladesh,S8_G1,6,Super 8 stage,841.2222,835.4207,7,0.0518
18,Netherlands,D,2,Group stage,493.2976,526.1544,4,-0.5134
19,Nepal,D,0,Group stage,418.6048,602.6605,4,-2.8759
