,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1251.0196,1014.025,9,1.6458
1,Pakistan,S8_G2,6,Super 8 stage,965.0426,814.8007,7,1.3414
2,Ireland,A,4,Group stage,540.9725,480.8164,4,0.9399
3,Canada,A,0,Group stage,371.0738,684.2254,4,-4.893
4,United States of America,A,2,Group stage,451.9755,575.305,4,-1.927
5,England,S8_G2,12,Semifinalist,1137.5185,974.5925,8,1.2729
6,Australia,S8_G1,12,Champion,1237.7031,1058.9343,9,1.2415
7,Namibia,B,4,Group stage,462.8105,541.7347,4,-1.2332
8,Scotland,B,2,Group stage,474.7378,544.2555,4,-1.0862
9,Oman,B,0,Group stage,436.2057,596.2305,4,-2.5004
10,New Zealand,S8_G1,10,Super 8 stage,1053.5904,793.2489,7,2.3245
11,West Indies,S8_G2,12,Semifinalist,1229.902,971.829,8,2.0162
12,Afghanistan,C,4,Group stage,569.815,624.3316,4,-0.8518
13,Uganda,C,0,Group stage,436.6725,766.179,4,-5.1485
14,Papua New Guinea,C,2,Group stage,521.3533,639.3011,4,-1.8429
15,South Africa,S8_G2,10,Super 8 stage,949.6446,859.8685,7,0.8016
16,Sri Lanka,D,4,Group stage,534.1399,482.2901,4,0.8102
17,Bangladesh,S8_G1,6,Super 8 stage,856.993,831.4726,7,0.2279
18,Netherlands,D,2,Group stage,501.7373,527.8018,4,-0.4073
19,Nepal,D,0,Group stage,432.3676,634.0324,4,-3.151
