,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.5278,998.7748,9,1.7552
1,Pakistan,S8_G2,6,Super 8 stage,949.7226,817.39,7,1.1815
2,Ireland,A,4,Group stage,547.1713,464.8563,4,1.2862
3,Canada,A,0,Group stage,397.0836,691.8412,4,-4.6056
4,United States of America,A,2,Group stage,437.7806,579.103,4,-2.2082
5,England,S8_G2,12,Semifinalist,1136.0572,980.4113,8,1.216
6,Australia,S8_G1,10,Finalist,1239.3121,1082.1455,9,1.0914
7,Namibia,B,2,Group stage,469.73,543.8245,4,-1.1577
8,Scotland,B,4,Group stage,483.3235,536.2439,4,-0.8269
9,Oman,B,0,Group stage,442.1746,606.7804,4,-2.572
10,New Zealand,S8_G1,8,Super 8 stage,1031.4225,783.2546,7,2.2158
11,West Indies,S8_G2,14,Semifinalist,1218.3459,982.9645,8,1.8389
12,Afghanistan,C,4,Group stage,589.5415,618.9362,4,-0.4593
13,Uganda,C,0,Group stage,452.9249,771.8265,4,-4.9828
14,Papua New Guinea,C,2,Group stage,534.7908,662.2689,4,-1.9918
15,South Africa,S8_G2,10,Super 8 stage,965.7374,866.3018,7,0.8878
16,Sri Lanka,D,4,Group stage,536.4515,487.8795,4,0.7589
17,Bangladesh,S8_G1,6,Super 8 stage,861.0188,842.6451,7,0.1641
18,Netherlands,D,2,Group stage,494.4926,540.009,4,-0.7112
19,Nepal,D,0,Group stage,430.9487,612.1006,4,-2.8305
