,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.4939,1000.2436,9,1.8073
1,Pakistan,S8_G2,10,Super 8 stage,970.9752,799.2214,7,1.5335
2,Ireland,A,4,Group stage,543.7893,473.6622,4,1.0957
3,Canada,A,0,Group stage,381.8549,696.5608,4,-4.9173
4,United States of America,A,2,Group stage,430.9825,586.8199,4,-2.435
5,England,S8_G2,12,Semifinalist,1135.2036,970.7533,8,1.2848
6,Australia,S8_G1,10,Super 8 stage,979.1915,816.7921,7,1.45
7,Namibia,B,0,Group stage,465.4314,544.1787,4,-1.2304
8,Scotland,B,4,Group stage,485.8319,549.9592,4,-1.002
9,Oman,B,2,Group stage,436.7506,585.1877,4,-2.3193
10,New Zealand,S8_G1,10,Finalist,1298.9338,1026.9586,9,1.8887
11,West Indies,S8_G2,10,Semifinalist,1218.2473,974.6197,8,1.9033
12,Afghanistan,C,4,Group stage,563.6925,581.2159,4,-0.2738
13,Uganda,C,0,Group stage,431.9226,756.2819,4,-5.0681
14,Papua New Guinea,C,2,Group stage,471.1783,629.2754,4,-2.4703
15,South Africa,S8_G2,6,Super 8 stage,930.388,869.6231,7,0.5425
16,Sri Lanka,S8_G1,8,Super 8 stage,875.9638,864.053,7,0.1063
17,Bangladesh,D,4,Group stage,534.0286,454.7295,4,1.239
18,Netherlands,D,2,Group stage,499.1373,546.0028,4,-0.7323
19,Nepal,D,0,Group stage,437.9007,625.7594,4,-2.9353
