,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1260.768,1013.183,9,1.7193
1,Pakistan,S8_G2,8,Super 8 stage,937.868,819.6023,7,1.0559
2,Ireland,A,4,Group stage,515.9164,465.0296,4,0.7951
3,Canada,A,0,Group stage,404.8921,659.1963,4,-3.9735
4,United States of America,A,2,Group stage,425.3455,577.4979,4,-2.3774
5,England,S8_G2,14,Champion,1268.5564,1082.4118,9,1.2927
6,Australia,S8_G1,10,Super 8 stage,974.2609,811.8244,7,1.4503
7,Namibia,B,4,Group stage,438.1135,535.4674,4,-1.5212
8,Scotland,B,2,Group stage,466.2197,536.0003,4,-1.0903
9,Oman,B,0,Group stage,431.5272,567.5744,4,-2.1257
10,New Zealand,S8_G1,10,Semifinalist,1162.6957,907.6599,8,1.9925
11,West Indies,S8_G2,10,Semifinalist,1225.0751,967.4829,8,2.0124
12,Afghanistan,C,4,Group stage,567.2053,641.9194,4,-1.1674
13,Uganda,C,0,Group stage,472.5709,745.0178,4,-4.257
14,Papua New Guinea,C,2,Group stage,517.7788,666.8603,4,-2.3294
15,South Africa,S8_G2,8,Super 8 stage,953.4777,858.5746,7,0.8473
16,Sri Lanka,D,4,Group stage,523.2874,483.6701,4,0.619
17,Bangladesh,S8_G1,6,Super 8 stage,840.1689,839.4429,7,0.0065
18,Netherlands,D,2,Group stage,496.6111,545.2133,4,-0.7594
19,Nepal,D,0,Group stage,445.0876,603.7975,4,-2.4798
