,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1253.5837,998.4721,9,1.7716
1,Pakistan,S8_G2,8,Super 8 stage,951.5216,836.2047,7,1.0296
2,Ireland,A,4,Group stage,531.3392,478.2474,4,0.8296
3,Canada,A,0,Group stage,396.7351,653.2848,4,-4.0086
4,United States of America,A,2,Group stage,446.4605,585.0879,4,-2.1661
5,England,S8_G2,14,Finalist,1265.9494,1082.9385,9,1.2709
6,Australia,S8_G1,10,Super 8 stage,979.4822,810.3647,7,1.51
7,Namibia,B,2,Group stage,463.2996,551.2446,4,-1.3741
8,Scotland,B,4,Group stage,477.1686,548.0988,4,-1.1083
9,Oman,B,0,Group stage,437.7089,591.7222,4,-2.4065
10,New Zealand,S8_G1,10,Semifinalist,1188.2281,917.3104,8,2.1165
11,West Indies,S8_G2,10,Semifinalist,1195.3388,973.142,8,1.7359
12,Afghanistan,C,4,Group stage,577.5101,550.415,4,0.4234
13,Uganda,C,0,Group stage,408.8136,756.6228,4,-5.4345
14,Papua New Guinea,C,2,Group stage,473.4342,640.8107,4,-2.6153
15,South Africa,S8_G2,6,Super 8 stage,945.4595,873.8889,7,0.639
16,Sri Lanka,D,4,Group stage,519.3851,482.6559,4,0.5739
17,Bangladesh,S8_G1,8,Super 8 stage,875.2163,840.3251,7,0.3115
18,Netherlands,D,2,Group stage,497.5787,554.9364,4,-0.8962
19,Nepal,D,0,Group stage,444.9322,603.3726,4,-2.4756
