,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.5918,1005.0827,9,1.8646
1,Pakistan,S8_G2,6,Super 8 stage,937.6648,829.1209,7,0.9691
2,Ireland,A,4,Group stage,526.6259,494.8987,4,0.4957
3,Canada,A,0,Group stage,395.8241,688.2035,4,-4.5684
4,United States of America,A,2,Group stage,466.9792,565.8154,4,-1.5443
5,England,S8_G2,12,Finalist,1248.5542,1077.0429,9,1.1911
6,Australia,S8_G1,10,Super 8 stage,979.0488,813.503,7,1.4781
7,Namibia,B,2,Group stage,461.3114,548.5878,4,-1.3637
8,Scotland,B,4,Group stage,483.5984,560.3757,4,-1.1996
9,Oman,B,0,Group stage,438.8981,567.5537,4,-2.0102
10,New Zealand,S8_G1,12,Semifinalist,1182.8109,897.3311,8,2.2303
11,West Indies,S8_G2,8,Super 8 stage,1096.3574,832.1704,7,2.3588
12,Afghanistan,C,4,Group stage,556.3785,594.1365,4,-0.59
13,Uganda,C,0,Group stage,428.3262,754.6875,4,-5.0994
14,Papua New Guinea,C,2,Group stage,495.2953,662.0898,4,-2.6062
15,South Africa,S8_G2,12,Semifinalist,1094.8745,984.4505,8,0.8627
16,Sri Lanka,D,4,Group stage,528.9472,477.0354,4,0.8111
17,Bangladesh,S8_G1,6,Super 8 stage,845.1871,846.8902,7,-0.0152
18,Netherlands,D,2,Group stage,501.6915,532.5413,4,-0.482
19,Nepal,D,0,Group stage,417.0161,627.4647,4,-3.2883
